Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Quinn Priester","MIL",10.0072,9.64864,10.8664,4.00984,29,29,0,0,,157.383,660.413,150.235,75.17,70.12,18.6168,45.072,0.421538,6.43358,122.528,7.0068,2.57746,2.7185,1.06461,0.185532,0.0682482,0.11728417128324509,0.246729,1.24097,0.281378,0.709847,,,4.09763,2.34966,2.29361,282.8900146484375,,,,,,,631.0999999999999,4.019745222929935,631,4.019108280254777,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Chase Burns","CIN",7.65845,9.07022,5.70864,3.86943,33,23,0,0.6661,,116.808,485.353,97.9503,53.65,50.22,16.2998,39.1351,0.53571,4.41167,140.653,10.8373,3.01534,3.59404,1.25589,0.289795,0.0806323,0.2091631069779396,0.221704,1.1736,0.286641,0.730188,,,3.65934,2.34808,1.81162,117.11000061035156,,,,,,,571.2000000000003,4.882051282051284,534,4.564102564102564,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Chris Bassitt",,9.90846,10.5194,13.3385,4.42021,29,29,0,0,,170.259,732.208,161.75,89.49,83.62,22.201,62.999,0.629413,10.4553,153.278,8.10237,3.33017,2.43302,1.17356,0.209337,0.0860397,0.12329696118831635,0.245539,1.32004,0.288757,0.698407,,,4.32403,2.33743,1.68598,415.2799987792969,,,,,,,653.2,3.842352941176471,651,3.8294117647058825,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Brandon Pfaadt","ARI",9.89102,11.4354,13.1753,4.75022,31,31,0,0,,174.251,742.735,183.22,98.17,91.97,27.329,40.6505,0.784402,7.04894,146.235,7.55299,2.09958,3.59737,1.41153,0.196887,0.0547308,0.14215636625885963,0.263612,1.28476,0.298944,0.677229,,,4.3168,2.31734,1.04354,375.2799987792969,,,,,,,627.7,3.6074712643678164,667,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Grayson Rodriguez","LAA",7.53315,8.40069,9.46451,4.06023,23,23,0,0,,129.628,544.718,118.787,62.5,58.48,17.6085,40.3635,0.375749,4.96054,133.836,9.29213,2.80242,3.31575,1.22255,0.245697,0.0740998,0.17159702628850937,0.237863,1.22775,0.290785,0.718599,,,3.88506,2.30866,1.90997,312.7200012207031,,,,,,,564.2,4.340000000000001,549,4.223076923076923,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Andrew Abbott","CIN",9.06635,10.8943,11.8844,4.3902,29,29,0,0,,161.849,682.549,151.281,84.21,78.95,25.368,50.1002,0.528907,4.18645,143.138,7.95954,2.78594,2.85704,1.41065,0.209711,0.0734016,0.13630956411361694,0.240794,1.24426,0.27387,0.706422,,,4.4102,2.30403,1.68818,215.94000244140625,,,,,,,622.6999999999999,3.8438271604938268,609,3.759259259259259,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Lucas Giolito",,9.90477,10.6356,13.7485,4.49982,29,29,0,0,,172.347,736.168,160.379,92.06,86.17,26.2255,63.7555,0.673639,5.68674,160.617,8.38745,3.32933,2.51926,1.3695,0.21818,0.0866046,0.13157514482736588,0.240547,1.30048,0.279554,0.704702,,,4.45819,2.29808,1.51094,381.2200012207031,,,,,,,649,3.7732558139534884,634,3.686046511627907,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Nick Martinez",,9.24501,10.0244,11.5202,4.34985,28,28,0,0,,156.688,657.48,154.218,80.92,75.73,21.6135,37.9696,0.461767,6.04974,116.501,6.6917,2.18093,3.06827,1.24146,0.177193,0.0577502,0.11944303289055824,0.251391,1.22656,0.278965,0.68714,,,4.28412,2.2943,1.67721,577.719970703125,,,,,,,592.8,3.7757961783439487,601,3.828025477707006,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Carlos Rodón","NYY",10.743,9.16552,13.1938,4.22983,28,28,0,0,,166.964,702.382,142.295,83.69,78.47,25.6472,62.3218,0.45169,7.06747,173.838,9.37051,3.35938,2.78936,1.38248,0.247497,0.0887291,0.1587679162621498,0.224796,1.22551,0.269078,0.716769,,,4.2965,2.29332,2.00351,196.22000122070312,,,,,,,687.8,4.118562874251497,638,3.820359281437126,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Shane Baz","BAL",10.2628,9.4885,11.3637,4.19019,29,29,0,0,,159.587,673.811,141.732,79.2,74.3,22.9744,57.0827,0.422104,7.85986,154.273,8.70031,3.21921,2.70262,1.29565,0.228956,0.0847163,0.1442396268248558,0.232779,1.24581,0.275143,0.717758,,,4.29406,2.28061,2.07129,185.44000244140625,,,,,,,644.9000000000001,4.030625000000001,614,3.8375,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Chad Patrick","MIL",8.55745,8.93299,9.55195,4.23027,26,26,0,0,,139.204,585.625,129.211,70.07,65.43,21.0398,40.8896,0.463764,5.34299,132.596,8.57279,2.64365,3.24279,1.3603,0.226418,0.0698221,0.15659627318382263,0.239549,1.22195,0.280413,0.711229,,,4.19131,2.2625,1.65902,356.55999755859375,,,,,,,562.9000000000002,4.049640287769786,550,3.9568345323741005,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Braxton Ashcraft","PIT",7.99377,9.21753,5.84254,4.08054,41,23,0,0.6574,,128.498,541.999,123.039,62.3,58.26,14.0403,38.0389,0.8251,4.85616,116.009,8.1253,2.66425,3.04975,0.983383,0.214039,0.0701826,0.14385683834552765,0.246521,1.25355,0.295347,0.698465,,,3.75141,2.26153,1.60717,288.7799987792969,,,,,,,562.2,4.3921875,565,4.4140625,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Joe Musgrove","SDP",9.07115,9.54089,9.64787,4.17974,28,28,0,0,,146.356,613.821,136.242,72.61,67.97,21.2177,38.6597,0.554816,8.93952,135.888,8.35626,2.37734,3.51497,1.30476,0.22138,0.0629821,0.15839789062738419,0.240617,1.19505,0.281154,0.704504,,,4.13853,2.23018,1.7963,242.1699981689453,,,,,,,596.5000000000001,4.0856164383561655,585,4.006849315068493,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Edward Cabrera","MIA",8.23601,9.55251,10.0281,4.05024,26,26,0,0,,142.636,603.526,124.164,68.78,64.19,17.6048,56.5349,0.427881,7.23651,146.277,9.22973,3.56722,2.58737,1.11082,0.24237,0.0936743,0.14869607985019684,0.230038,1.26685,0.283498,0.717189,,,4.02988,2.22668,2.01746,195.44000244140625,,,,,,,614.4000000000001,4.296503496503497,581,4.062937062937063,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Zack Littell",,9.86047,11.2616,12.2578,4.45987,31,31,0,0,,170.097,713.927,170.187,90.01,84.29,27.2919,37.5308,0.535524,5.89291,130.572,6.9087,1.98579,3.47906,1.44404,0.182893,0.0525696,0.13032332807779312,0.253819,1.22117,0.278743,0.694403,,,4.45157,2.22302,1.58553,431.2200012207031,,,,,,,613.9000000000001,3.611176470588236,629,3.7,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Robbie Ray","SFG",10.3689,11.6557,14.9672,4.55999,31,31,0,0,,185.566,795.268,167.303,101.19,94.02,30.7456,75.8652,0.521695,6.58679,198.76,9.63989,3.67948,2.6199,1.49117,0.249928,0.0953958,0.15453194826841354,0.234707,1.31041,0.282545,0.70945,,,4.47983,2.21287,1.48454,147.11000061035156,,,,,,,709.9000000000001,3.8166666666666673,676,3.6344086021505375,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Michael Wacha","KCR",9.07555,10.4083,10.7204,4.45975,29,29,0,0,,154.744,658.687,152.45,81.77,76.68,20.9202,46.5425,0.478916,5.15083,114.353,6.65086,2.70694,2.45697,1.21673,0.173608,0.0706595,0.1029486283659935,0.251156,1.28595,0.278831,0.690746,,,4.41684,2.21191,1.45139,359.7200012207031,,,,,,,565.5,3.6483870967741936,574,3.703225806451613,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Clay Holmes","NYM",10.5248,10.5604,11.8086,4.05005,31,31,0,0,,169.198,723.807,161.625,81.45,76.14,16.5729,62.6727,0.480786,9.85593,126.452,6.72623,3.33369,2.01765,0.88155,0.174703,0.0865876,0.08811581879854202,0.248165,1.32565,0.285392,0.710347,,,4.19975,2.20622,2.44104,343.8299865722656,,,,,,,653.3000000000002,3.865680473372782,657,3.8875739644970415,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Ryne Nelson","ARI",9.28069,10.3929,11.3597,4.55017,29,29,0,0,,158.137,671.845,159.848,85.16,79.95,22.7639,41.4655,0.635555,5.11233,128.36,7.30531,2.35991,3.09558,1.29555,0.191056,0.0617189,0.12933694198727608,0.255648,1.27303,0.28912,0.685498,,,4.26671,2.19806,1.33877,260.7799987792969,,,,,,,588.3000000000001,3.7234177215189876,609,3.8544303797468356,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Shane Bieber","TOR",9.07003,8.61625,10.0814,4.15978,26,26,0,0,,142.558,595.852,135.222,70.72,65.89,20.6748,38.8881,0.402449,4.36875,132.713,8.37846,2.45509,3.41268,1.30525,0.222728,0.0652648,0.15746332705020905,0.244703,1.22133,0.286936,0.712222,,,4.06891,2.18264,1.8107,172,,,,,,,585.9000000000001,4.097202797202798,579,4.048951048951049,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Matthew Liberatore","STL",7.93496,10.8278,10.0727,4.58983,28,28,0,0,,147.28,628.637,149.549,80.16,75.11,19.4022,42.1327,0.412211,5.3354,116.185,7.09985,2.57465,2.7576,1.18563,0.184821,0.0670224,0.11779843270778656,0.257324,1.30148,0.292083,0.677866,,,4.23687,2.13054,1.15429,438.7200012207031,,,,,,,555.0999999999999,3.7761904761904757,579,3.938775510204082,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Casey Mize","DET",8.90847,10.4643,10.1885,4.27972,29,29,0,0,,152.337,641.351,147.04,77.97,72.44,21.3632,40.4774,0.496309,7.06647,124.373,7.34789,2.39139,3.07265,1.26213,0.193923,0.0631128,0.13081052899360657,0.247623,1.23094,0.280485,0.695059,,,4.26163,2.07584,1.66628,260.7200012207031,,,,,,,591.3,3.890131578947368,594,3.9078947368421053,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Joey Cantillo","CLE",7.59978,9.23061,5.29537,3.88871,54,21,0,0.6864,,131.318,557.642,112.684,60.82,56.74,15.1857,55.6067,1.20664,4.58212,139.782,9.58009,3.81104,2.51377,1.04076,0.250667,0.0997176,0.15094946324825287,0.226523,1.28155,0.28468,0.730941,,,3.88458,2.04978,1.76215,275.2799987792969,,,,,,,592.1000000000001,4.519847328244276,561,4.282442748091603,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Shota Imanaga","CHC",9.8873,9.79604,11.1147,4.18004,29,29,0,0,,158.166,651.58,143.259,78.92,73.46,29.0201,36.2973,0.405363,4.37151,143.377,8.15845,2.0654,3.95007,1.65131,0.220044,0.0557065,0.1643378548324108,0.2345,1.13524,0.260513,0.724377,,,4.47876,2.04906,1.94394,171,,,,,,,606.7,3.8398734177215195,579,3.6645569620253164,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Noah Cameron","KCR",8.4262,9.25974,10.1658,4.38006,26,26,0,0,,142.272,606.513,138.669,74.32,69.24,19.7704,45.6337,0.491636,4.65087,123.207,7.794,2.88675,2.69992,1.25066,0.203141,0.0752395,0.12790127843618393,0.249302,1.29542,0.287715,0.702207,,,4.26997,2.04597,1.44239,253.3300018310547,,,,,,,536.4,3.777464788732394,543,3.823943661971831,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Reese Olson","DET",8.12707,9.11137,5.98478,3.92617,32,24,0,0.6108,,121.561,510.702,110.023,57.09,53.03,14.4059,39.6961,0.680548,4.98739,112.959,8.36314,2.93897,2.8456,1.06657,0.221184,0.0777284,0.14345580339431763,0.236092,1.23164,0.282346,0.715003,,,3.92,2.04199,1.83841,306.44000244140625,,,,,,,539.6000000000001,4.422950819672132,523,4.286885245901639,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Gerrit Cole","NYY",8.45417,7.36682,9.36581,4.10995,23,23,0,0,,128.892,534.769,114.11,62.7,58.86,20.4042,37.0037,0.402855,4.21163,126.826,8.85575,2.58382,3.42739,1.42474,0.237161,0.0691956,0.16796495020389557,0.231201,1.17241,0.270573,0.721463,,,4.18445,1.99289,1.74162,281.1099853515625,,,,,,,543.1999999999999,4.210852713178294,516,4,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Justin Steele","CHC",5.85199,4.48309,5.78274,3.41949,15,15,0,0,,83.565,341.497,74.0944,34.3,31.75,8.11331,20.5239,0.209134,2.90992,76.017,8.18707,2.21043,3.70384,0.873809,0.222599,0.0600996,0.16249936819076538,0.232955,1.13227,0.282051,0.72446,,,3.41923,1.9907,1.88824,399.3299865722656,,,,,,,410.80000000000007,4.890476190476191,396,4.714285714285714,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Eduardo Rodriguez","ARI",8.36577,9.57301,11.1844,4.73008,26,26,0,0,,147.004,637.705,149.968,82.65,77.26,20.0713,54.1409,0.672782,3.8516,126.181,7.72518,3.31466,2.33061,1.22882,0.197868,0.0848996,0.112968310713768,0.258694,1.38846,0.299675,0.690072,,,4.37688,1.96784,0.86171,545.3300170898438,,,,,,,529.8,3.604081632653061,553,3.761904761904762,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Cody Ponce","TOR",8.55201,9.02726,6.16921,4.22078,40,24,0,0.6504,,128.94,543.662,118.075,64.78,60.47,19.7384,40.6052,0.732638,5.8289,139.924,9.76665,2.83423,3.44597,1.37774,0.257373,0.0746883,0.18268492072820663,0.237467,1.23065,0.291311,0.716542,,,4.03519,1.95659,1.38422,311.6099853515625,,,,,,,544.8,4.223255813953488,528,4.093023255813954,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"Cade Horton","CHC",8.2916,8.68856,8.1705,4.12975,26,26,0,0,,131.456,549.849,120.589,64.62,60.32,17.3218,38.7815,0.374324,5.34442,108.579,7.43377,2.65514,2.79977,1.18592,0.197471,0.0705312,0.12693999707698822,0.23845,1.21235,0.271884,0.701233,,,4.20319,1.94237,1.66305,194.8300018310547,,,,,,,531.7,4.058778625954199,520,3.969465648854962,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Cam Schlittler","NYY",8.83349,8.58644,9.55768,4.31996,26,26,0,0,,138.918,593.029,125.79,71.12,66.68,18.9657,53.7699,0.399404,7.04636,137.734,8.92329,3.48356,2.56154,1.22872,0.232255,0.0906699,0.14158492535352707,0.236354,1.29256,0.284477,0.708722,,,4.24036,1.93009,1.55716,129.55999755859375,,,,,,,560.3000000000001,4.030935251798562,541,3.8920863309352516,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Ryan Pepiot","TBR",9.62915,11.7367,12.9656,4.54011,31,31,0,0,,173.91,740.452,157.392,93.91,87.73,29.4355,63.9844,0.47131,8.54632,170.291,8.81273,3.31125,2.66145,1.52331,0.229983,0.0864127,0.14357014745473862,0.235644,1.27293,0.273297,0.707491,,,4.62827,1.88927,1.43574,139.88999938964844,,,,,,,643.7,3.699425287356322,614,3.528735632183908,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Hurston Waldrep","ATL",8.16946,9.03972,9.16308,4.62025,26,26,0,0,,135.538,586.198,134.293,74.2,69.58,16.3291,51.3709,0.479114,5.55682,120.494,8.00107,3.41113,2.34558,1.08428,0.205552,0.0876339,0.11791808158159256,0.253731,1.36983,0.300584,0.684653,,,4.18335,1.8734,1.06922,271.7200012207031,,,,,,,530.2000000000002,3.898529411764707,541,3.9779411764705883,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Brady Singer","CIN",9.14368,12.1812,13.0457,4.79024,31,31,0,0,,173.321,748.358,175.384,98.22,92.25,26.1865,57.842,0.457614,9.14656,153.649,7.97852,3.00355,2.65636,1.35978,0.205315,0.0772919,0.12802352011203766,0.257399,1.34563,0.297483,0.686827,,,4.48576,1.84672,0.982754,324.94000244140625,,,,,,,612.4000000000001,3.539884393063584,634,3.6647398843930636,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Cade Cavalli","WSN",6.78126,10.3306,8.03212,4.36991,26,26,0,0,,129.792,556.065,125.971,67.52,63.02,15.4013,45.0801,0.397665,6.61995,106.999,7.41948,3.12593,2.37353,1.06796,0.192421,0.0810698,0.11135164648294449,0.249762,1.31789,0.289477,0.692567,,,4.22395,1.83987,1.29479,335,,,,,,,507.9,3.9069230769230767,513,3.9461538461538463,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Tyler Mahle","SFG",8.06859,9.58567,10.0365,4.43008,26,26,0,0,,141.336,603.04,139.338,74.58,69.57,19.1753,44.868,0.461935,4.95853,112.166,7.14248,2.85711,2.4999,1.22105,0.186,0.074403,0.11159718036651611,0.25187,1.30332,0.284831,0.696655,,,4.36927,1.83946,1.27975,393.6099853515625,,,,,,,522.3000000000001,3.7042553191489365,532,3.773049645390071,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Shane Smith","CHW",8.41279,10.8449,10.0315,4.56027,29,29,0,0,,150.307,644.167,144.137,81.44,76.16,21.7117,51.9715,0.468952,8.12902,139.465,8.3508,3.11192,2.68349,1.30004,0.216504,0.0806803,0.13582419604063034,0.246782,1.30472,0.289498,0.691974,,,4.35679,1.83441,1.24039,272.94000244140625,,,,,,,563,3.7533333333333334,562,3.7466666666666666,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Ryan Weathers","MIA",7.22173,9.08578,9.08244,4.28007,24,24,0,0,,129.888,551.84,125.852,66.39,61.77,18.1971,41.5278,0.48083,4.59538,117.249,8.12426,2.87748,2.82339,1.26089,0.21247,0.0752533,0.13721653819084167,0.248858,1.28865,0.290746,0.711677,,,4.21632,1.83063,1.49731,318.05999755859375,,,,,,,506,3.8923076923076922,509,3.9153846153846152,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Michael Soroka","ARI",8.40058,9.3168,5.92823,4.20051,49,23,0,0.5678,,133.934,571.356,120.271,66.64,62.51,16.0233,51.6861,1.03405,8.19537,128.219,8.61602,3.47318,2.48073,1.07672,0.224412,0.0904622,0.13395020365715027,0.235146,1.2839,0.283875,0.704347,,,4.11703,1.82066,1.40156,389.6700134277344,,,,,,,562.8,4.199999999999999,542,4.044776119402985,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Jacob Lopez","ATH",7.69611,8.75371,9.789,4.48974,24,24,0,0,,133.344,571.243,119.67,71.21,66.52,21.1405,52.5543,0.431392,7.24633,144.012,9.72002,3.54713,2.74025,1.42687,0.252103,0.0919999,0.16010276973247528,0.233984,1.29158,0.284528,0.708237,,,4.38157,1.80083,1.1818,365.6700134277344,,,,,,,521.9000000000001,3.9240601503759405,500,3.7593984962406015,,,,,,,,,,,,,,,,,,,"Jacob Lopez","25098",682052
"Parker Messick","CLE",6.53755,8.71874,7.62751,4.32021,23,23,0,0,,118.036,502.562,116.244,60.72,56.66,15.9791,34.9721,0.376975,5.56766,106.551,8.12429,2.66655,3.04674,1.21837,0.212016,0.0695877,0.14242804795503616,0.251599,1.2811,0.295338,0.702362,,,4.11997,1.7938,1.24825,299,,,,,,,465.80000000000007,3.9474576271186446,473,4.008474576271187,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Brayan Bello","BOS",9.83343,10.2452,12.364,4.39008,29,29,0,0,,164.662,709.189,162.896,86.67,80.32,20.0176,59.5412,0.425969,7.89756,124.852,6.82408,3.25437,2.0969,1.09411,0.176049,0.0839567,0.09209217876195908,0.25383,1.35087,0.28755,0.698346,,,4.42773,1.77842,1.57438,336.6700134277344,,,,,,,597.2,3.6193939393939396,611,3.703030303030303,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Reynaldo López","ATL",7.43378,8.22295,5.54476,4.53461,37,21,0,0.6599,,115.154,493.336,109.788,61.68,58.02,14.691,41.9144,0.651201,3.83835,115.073,8.99366,3.27586,2.74544,1.14819,0.233256,0.0849612,0.1482943519949913,0.245291,1.31739,0.299219,0.686487,,,3.98699,1.76998,0.806292,382.3299865722656,,,,,,,476.5,4.143478260869565,476,4.139130434782609,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Jack Leiter","TEX",9.32421,10.629,12.1345,4.57021,29,29,0,0,,162.603,695.555,146.893,87.94,82.57,25.1996,63.957,0.470265,7.64268,152.712,8.45255,3.53999,2.38773,1.39479,0.219555,0.091951,0.12760349363088608,0.235423,1.29672,0.272829,0.700061,,,4.59249,1.76645,1.35068,242.11000061035156,,,,,,,606.5,3.7208588957055215,580,3.558282208588957,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Justin Verlander",,8.51638,9.72162,11.95,4.64009,26,26,0,0,,151.814,648.838,141.218,83.73,78.27,24.2661,54.4887,0.505314,6.15775,129.567,7.68111,3.23026,2.37786,1.43857,0.19969,0.0839788,0.11571141332387924,0.240089,1.28912,0.269252,0.692351,,,4.70459,1.76327,1.06925,519.8900146484375,,,,,,,542.9999999999999,3.572368421052631,528,3.473684210526316,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Jameson Taillon","CHC",9.4971,10.1731,11.3137,4.46007,29,29,0,0,,158.224,661.836,153.116,83.81,78.41,25.9793,38.6878,0.408278,4.51459,116.096,6.60372,2.20061,3.00085,1.47774,0.175415,0.0584552,0.11696027591824532,0.247506,1.21223,0.26678,0.694794,,,4.62129,1.75953,1.43832,315,,,,,,,551.6000000000001,3.49113924050633,552,3.4936708860759493,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Yusei Kikuchi","LAA",9.27017,12.3971,14.1007,4.7799,31,31,0,0,,179.552,774.849,179.818,102.64,95.36,31.3231,62.5819,0.78369,6.12722,173.697,8.70652,3.1369,2.77552,1.57006,0.224169,0.0807665,0.14340240508317947,0.25465,1.35003,0.296327,0.703912,,,4.61623,1.75505,0.924018,346.8299865722656,,,,,,,623.7,3.4650000000000003,638,3.5444444444444443,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Aaron Civale",,8.19534,9.45418,10.0946,4.46027,26,26,0,0,,141.57,602.138,133.958,75.13,70.16,21.9035,45.8662,0.438562,6.51979,125.067,7.95086,2.91584,2.72678,1.39246,0.207705,0.0761722,0.13153263181447983,0.24367,1.27021,0.278201,0.701895,,,4.48972,1.7483,1.34202,648.280029296875,,,,,,,522.8,3.68169014084507,515,3.6267605633802815,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Jacob Misiorowski","MIL",8.6747,9.05722,6.06861,4.03037,40,24,0,0.6325,,127.462,546.285,103.428,60.89,57.08,16.5344,61.5086,0.715143,8.53097,146.108,10.3166,4.34307,2.37541,1.16748,0.267458,0.112594,0.1548636183142662,0.217174,1.29401,0.277082,0.733816,,,4.1774,1.72499,1.67035,126.72000122070312,,,,,,,545.9000000000001,4.298425196850395,497,3.9133858267716537,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Braxton Garrett","MIA",6.18599,7.85916,4.56823,4.08828,40,18,0,0.6413,,105.602,443.305,105.155,51.67,47.97,13.1671,24.9534,0.892404,4.71975,94.8144,8.08063,2.12668,3.79965,1.12218,0.213881,0.0562896,0.1575913093984127,0.254223,1.23206,0.300958,0.702384,,,3.80333,1.71063,1.19852,492.7799987792969,,,,,,,455.5000000000001,4.297169811320756,465,4.386792452830188,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Landen Roupp","SFG",7.41007,9.23339,5.92823,4.26023,33,23,0,0.6691,,117.881,506.835,112.969,59.88,55.8,13.1832,45.7858,0.660262,4.73207,105.266,8.03689,3.49567,2.2991,1.00652,0.207693,0.0903368,0.11735617369413376,0.247567,1.34674,0.29534,0.704747,,,4.08867,1.70865,1.25523,416.1700134277344,,,,,,,480.50000000000006,4.072033898305086,482,4.084745762711864,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Emmet Sheehan","LAD",7.62152,6.1683,4.52212,3.92958,40,18,0,0.7738,,105.286,439.072,86.7221,49.2,45.97,15.1462,37.9438,0.676762,4.32068,119.72,10.2338,3.24349,3.15519,1.29471,0.272666,0.0864182,0.18624752759933472,0.21855,1.18407,0.273252,0.729412,,,3.93537,1.70685,1.44637,121.16999816894531,,,,,,,484.3,4.612380952380953,448,4.266666666666667,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Trey Yesavage","TOR",8.40482,8.83024,6.14686,4.19018,34,24,0,0.6504,,123.138,521.574,110.925,61.36,57.33,17.2273,44.8092,0.596629,5.41554,124.808,9.12203,3.27505,2.78531,1.25912,0.23929,0.0859115,0.15337859094142914,0.235334,1.26471,0.284522,0.717041,,,4.15037,1.69756,1.46997,139.27999877929688,,,,,,,516.5,4.199186991869919,498,4.048780487804878,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Mike Burrows","HOU",7.81535,9.26135,6.23628,4.33902,34,24,0,0.6635,,125.634,531.692,115.377,64.73,60.57,19.3713,41.8395,0.729224,5.37214,124.265,8.90192,2.99724,2.97004,1.38769,0.233717,0.0786913,0.15502526611089706,0.238145,1.25138,0.28167,0.710905,,,4.28873,1.6632,1.24939,310.1700134277344,,,,,,,510.70000000000005,4.053174603174604,494,3.9206349206349205,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Michael McGreevy","STL",7.55581,9.95875,6.21392,4.29899,34,24,0,0.6791,,126.134,534.005,132.048,64.29,60.25,14.4386,30.226,0.681252,3.93466,79.3155,5.65937,2.1567,2.62409,1.03023,0.14853,0.0566024,0.09192712977528572,0.264177,1.28652,0.289613,0.689736,,,4.1781,1.6601,1.35112,466.55999755859375,,,,,,,477.00000000000006,3.785714285714286,508,4.031746031746032,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
